"DateTime","Players","Players Trend","Twitch Viewers"
"2019-11-28 11:30:00",70246,62108.30851796737,15548
"2019-11-28 11:40:00",72161,62195.304060571,14458
"2019-11-28 11:50:00",73900,62284.45634920635,16303
"2019-11-28 12:00:00",75370,62376.91284308863,15933
"2019-11-28 12:10:00",77150,62471.856054343036,16096
"2019-11-28 12:20:00",79265,62567.56452546298,15788
"2019-11-28 12:30:00",81042,62663.00066137567,14565
"2019-11-28 12:40:00",83053,62758.70138199957,0
"2019-11-28 12:50:00",85221,62855.36574074075,15594
"2019-11-28 13:00:00",86941,62952.80630649252,16179
"2019-11-28 13:10:00",88954,63050.07280643741,16687
"2019-11-28 13:20:00",91104,63147.47160218256,17320
"2019-11-28 13:30:00",92471,63244.44219852294,17508
"2019-11-28 13:40:00",93866,63344.309585813506,18020
"2019-11-28 13:50:00",95120,63446.59069113758,18708
"2019-11-28 14:00:00",95889,63550.36670524691,19366
"2019-11-28 14:10:00",96559,63655.70960097002,21199
"2019-11-28 14:20:00",96571,63762.475715112436,23673
"2019-11-28 14:30:00",96187,63870.76951058202,25797
"2019-11-28 14:40:00",95119,63981.11288855821,26711
"2019-11-28 14:50:00",93957,64094.69853670634,27784
"2019-11-28 15:00:00",92566,64214.269455467365,29057
"2019-11-28 15:10:00",89514,64337.04089506173,29575
"2019-11-28 15:20:00",87841,64466.03410218253,29820
"2019-11-28 15:30:00",86751,64597.509397045855,33310
"2019-11-28 15:40:00",85375,64727.70449597662,34985
"2019-11-28 15:50:00",84434,64856.49537037035,34663
"2019-11-28 16:00:00",83267,64983.70333167988,34336
"2019-11-28 16:10:00",81552,65108.02363040122,34248
"2019-11-28 16:20:00",80504,65226.642361111095,36775
"2019-11-28 16:30:00",79816,65340.1919642857,37910
"2019-11-28 16:40:00",79572,65451.52460868605,39284
"2019-11-28 16:50:00",78888,65556.83151455026,42810
"2019-11-28 17:00:00",78442,65660.0805776014,45366
"2019-11-28 17:10:00",77842,65758.22530864197,45434
"2019-11-28 17:20:00",77361,65853.0960854828,47495
"2019-11-28 17:30:00",77219,65945.46836419753,48371
"2019-11-28 17:40:00",76849,66033.78847690695,50701
"2019-11-28 17:50:00",76398,66118.57266865077,54902
"2019-11-28 18:00:00",76198,66199.9760320216,55872
"2019-11-28 18:10:00",75787,66278.66604662698,53679
"2019-11-28 18:20:00",75622,66355.87491732804,55897
"2019-11-28 18:30:00",75204,66430.47156084655,58424
"2019-11-28 18:40:00",74883,66503.52999614197,59160
"2019-11-28 18:50:00",74521,66573.76359953701,61328
"2019-11-28 19:00:00",74015,66642.30807705024,62977
"2019-11-28 19:10:00",73209,66711.91308421516,64254
"2019-11-28 19:20:00",72284,66780.87351190473,66449
"2019-11-28 19:30:00",71380,66848.99791942237,67458
"2019-11-28 19:40:00",70681,66919.02662037035,68669
"2019-11-28 19:50:00",69827,66990.27083333331,69737
"2019-11-28 20:00:00",68897,67063.80995094795,71786
"2019-11-28 20:10:00",67315,67138.17205412255,71713
"2019-11-28 20:20:00",65687,67214.70930472882,71707
"2019-11-28 20:30:00",64181,67294.30426036153,73518
"2019-11-28 20:40:00",62457,67375.54561425262,73318
"2019-11-28 20:50:00",61011,67459.48834325395,66499
"2019-11-28 21:00:00",59388,67547.11077353393,67238
"2019-11-28 21:10:00",57168,67636.15365961197,67551
"2019-11-28 21:20:00",55666,67728.68716931215,66838
"2019-11-28 21:30:00",54157,67822.51631393298,68739
"2019-11-28 21:40:00",52435,67915.98285934745,68221
"2019-11-28 21:50:00",51019,68010.42584325396,68392
"2019-11-28 22:00:00",49713,68103.31079144622,68971
"2019-11-28 22:10:00",48258,68195.29755015433,63016
"2019-11-28 22:20:00",47102,68285.09499007936,64881
"2019-11-28 22:30:00",45774,68372.4737654321,64347
"2019-11-28 22:40:00",44656,68457.84635416667,64315
"2019-11-28 22:50:00",43710,68540.3136574074,61791
"2019-11-28 23:00:00",42621,68619.12712880291,57666
"2019-11-28 23:10:00",41536,68695.14784501764,56863
"2019-11-28 23:20:00",40809,68767.07913773149,55293
"2019-11-28 23:30:00",40262,68837.00482253086,54047
"2019-11-28 23:40:00",39813,68904.29977540784,55276
"2019-11-28 23:50:00",39405,68968.73611111111,55528
"2019-11-29 00:00:00",39066,69031.07340580907,55053
"2019-11-29 00:10:00",38690,69091.55114638447,53467
"2019-11-29 00:20:00",38590,69149.36667080026,54901
"2019-11-29 00:30:00",38635,69206.6959876543,54269
"2019-11-29 00:40:00",38910,69263.76186342593,51928
"2019-11-29 00:50:00",39170,69320.15827546295,52293
"2019-11-29 01:00:00",39442,69376.87494488535,52354
"2019-11-29 01:10:00",39669,69434.08190035271,50885
"2019-11-29 01:20:00",39989,69493.04544890871,51945
"2019-11-29 01:30:00",40293,69554.5656690917,50914
"2019-11-29 01:40:00",40622,69618.53568672837,50494
"2019-11-29 01:50:00",40897,69685.28224206346,51183
"2019-11-29 02:00:00",41566,69756.03613453482,51884
"2019-11-29 02:10:00",42175,69828.0781525573,49828
"2019-11-29 02:20:00",43148,69902.62311921295,45126
"2019-11-29 02:30:00",44110,69979.07423941798,44597
"2019-11-29 02:40:00",44786,70057.29797729275,43316
"2019-11-29 02:50:00",45445,70139.26562499997,43789
"2019-11-29 03:00:00",45989,70224.40523037915,43998
"2019-11-29 03:10:00",46250,70312.30103615519,47403
"2019-11-29 03:20:00",46690,70404.33391203702,47682
"2019-11-29 03:30:00",46903,70498.88638117284,48144
"2019-11-29 03:40:00",47446,70596.70968364198,47536
"2019-11-29 03:50:00",48225,70696.56911375662,49397
"2019-11-29 04:00:00",49227,70797.87866512345,47238
"2019-11-29 04:10:00",50594,70898.99479166666,47097
"2019-11-29 04:20:00",52213,70998.63014632936,46760
"2019-11-29 04:30:00",53792,71097.20962852733,40182
"2019-11-29 04:40:00",55100,71196.16916749338,44033
"2019-11-29 04:50:00",55854,71295.33147321428,45117
"2019-11-29 05:00:00",56115,71395.8839010141,44091
"2019-11-29 05:10:00",56468,71499.8472222222,44406
"2019-11-29 05:20:00",56538,71607.7569857804,44322
"2019-11-29 05:30:00",56466,71720.40087632273,43973
"2019-11-29 05:40:00",56262,71838.17443783068,39611
"2019-11-29 05:50:00",55852,71961.6066468254,39181
"2019-11-29 06:00:00",55607,72090.88334986771,38940
"2019-11-29 06:10:00",55551,72224.8221863977,40172
"2019-11-29 06:20:00",55607,72362.26765046295,41330
"2019-11-29 06:30:00",55797,72503.47023809524,41132
"2019-11-29 06:40:00",56228,72647.32357804231,38979
"2019-11-29 06:50:00",57021,72795.19167493384,35966
"2019-11-29 07:00:00",57386,72943.68978036815,35154
"2019-11-29 07:10:00",57874,73093.9270833333,35221
"2019-11-29 07:20:00",58541,73246.19884672615,35859
"2019-11-29 07:30:00",59059,73398.81442901233,35077
"2019-11-29 07:40:00",59740,73552.86766286373,34391
"2019-11-29 07:50:00",60574,73707.5831679894,33429
"2019-11-29 08:00:00",61546,73862.25852899026,33695
"2019-11-29 08:10:00",62351,74014.8858024691,30756
"2019-11-29 08:20:00",63569,74167.18708664019,30350
"2019-11-29 08:30:00",64689,74318.20742394177,30296
"2019-11-29 08:40:00",65833,74469.83641975306,29548
"2019-11-29 08:50:00",66911,74622.49863591265,34798
"2019-11-29 09:00:00",67606,74773.20587384255,20676
"2019-11-29 09:10:00",68043,74923.69246031743,19084
"2019-11-29 09:20:00",68719,75075.98055142193,17267
"2019-11-29 09:30:00",69276,75228.3027309303,17237
"2019-11-29 09:40:00",69884,75381.17409336417,17188
"2019-11-29 09:50:00",70812,75533.52835648146,17623
"2019-11-29 10:00:00",71951,75685.14482749115,17765
"2019-11-29 10:10:00",72915,75835.1869764109,17240
"2019-11-29 10:20:00",74235,75986.50781249997,17265
"2019-11-29 10:30:00",75631,76138.37466931215,17206
"2019-11-29 10:40:00",77340,76291.27373374115,15374
"2019-11-29 10:50:00",79351,76446.23834325394,15260
"2019-11-29 11:00:00",81089,76601.0860821759,14313
"2019-11-29 11:10:00",82841,76756.06966490297,16388
"2019-11-29 11:20:00",85079,76911.91860945764,17116
"2019-11-29 11:30:00",87089,77065.15232308197,15893
"2019-11-29 11:40:00",89395,77219.3112874779,15731
"2019-11-29 11:50:00",91901,77374.15376984123,15623
"2019-11-29 12:00:00",93826,77528.2889316027,15812
"2019-11-29 12:10:00",95647,77680.79475308637,16265
"2019-11-29 12:20:00",97743,77832.99669312166,16359
"2019-11-29 12:30:00",99562,77983.52146715164,14788
"2019-11-29 12:40:00",101602,78132.4731729497,15664
"2019-11-29 12:50:00",103924,78279.11834490739,16171
"2019-11-29 13:00:00",105553,78421.16889880951,16632
"2019-11-29 13:10:00",107629,78560.71230158728,16827
"2019-11-29 13:20:00",109789,78695.30164930552,17571
"2019-11-29 13:30:00",111715,78827.48473324513,15584
"2019-11-29 13:40:00",113442,78956.3291032848,15769
"2019-11-29 13:50:00",114895,79081.94320436504,19074
"2019-11-29 14:00:00",115849,79204.52556630288,18767
"2019-11-29 14:10:00",116845,79325.86412863754,20246
"2019-11-29 14:20:00",117215,79446.00260416666,21637
"2019-11-29 14:30:00",117314,79566.34182098764,19976
"2019-11-29 14:40:00",117212,79688.33498677248,20270
"2019-11-29 14:50:00",117313,79812.31882440473,22211
"2019-11-29 15:00:00",116714,79936.03381283068,23688
"2019-11-29 15:10:00",115094,80061.82603064374,24895
"2019-11-29 15:20:00",113676,80187.25039269179,26753
"2019-11-29 15:30:00",112168,80311.72927689593,28269
"2019-11-29 15:40:00",110534,80434.44748263888,29121
"2019-11-29 15:50:00",109187,80555.37020502644,30544
"2019-11-29 16:00:00",107454,80673.60152116399,30469
"2019-11-29 16:10:00",104557,80787.13095238093,29833
"2019-11-29 16:20:00",102562,80898.15432787697,29092
"2019-11-29 16:30:00",101264,81007.76317239857,31349
"2019-11-29 16:40:00",99762,81111.89465525791,33006
"2019-11-29 16:50:00",98440,81213.91521990739,35097
"2019-11-29 17:00:00",97085,81309.05061590606,37666
"2019-11-29 17:10:00",95797,81400.70910493826,39717
"2019-11-29 17:20:00",94779,81489.98848792988,41097
"2019-11-29 17:30:00",93944,81576.7503720238,41932
"2019-11-29 17:40:00",93085,81660.10300925924,44284
"2019-11-29 17:50:00",92031,81739.86135912698,46763
"2019-11-29 18:00:00",91233,81816.9147858796,48516
"2019-11-29 18:10:00",90523,81892.23094411375,50159
"2019-11-29 18:20:00",89877,81965.08800429894,52527
"2019-11-29 18:30:00",89316,82036.43623236331,56038
"2019-11-29 18:40:00",88466,82104.6116415895,56426
"2019-11-29 18:50:00",87825,82171.69345238093,60153
"2019-11-29 19:00:00",87673,82239.37759038799,60826
"2019-11-29 19:10:00",86961,82305.53549382713,62528
"2019-11-29 19:20:00",86050,82370.79830109124,66428
"2019-11-29 19:30:00",85566,82437.19522982802,68371
"2019-11-29 19:40:00",85009,82503.10119736551,69739
"2019-11-29 19:50:00",84561,82569.59424603175,73616
"2019-11-29 20:00:00",83782,82635.5010196208,74713
"2019-11-29 20:10:00",82824,82703.57590663579,73692
"2019-11-29 20:20:00",81946,82773.94343171295,81231
"2019-11-29 20:30:00",80942,82846.06084656084,81378
"2019-11-29 20:40:00",79755,82920.92384534831,83286
"2019-11-29 20:50:00",79151,82997.33010912698,84882
"2019-11-29 21:00:00",78095,83075.7318328373,83934
"2019-11-29 21:10:00",76638,83156.0438712522,81520
"2019-11-29 21:20:00",75505,83238.13545800262,82574
"2019-11-29 21:30:00",74204,83320.10513117284,84101
"2019-11-29 21:40:00",72841,83403.17874366182,88599
"2019-11-29 21:50:00",71295,83485.16021825396,92453
"2019-11-29 22:00:00",69890,83566.36966765873,87549
"2019-11-29 22:10:00",68109,83646.55288249557,90170
