"DateTime","Players","Players Trend","Twitch Viewers"
"2019-11-29 03:10:00",77125,90825.48239087305,8531
"2019-11-29 03:20:00",77813,90897.7153397818,7246
"2019-11-29 03:30:00",78056,90971.55449459881,7206
"2019-11-29 03:40:00",78599,91047.58891369053,8066
"2019-11-29 03:50:00",79249,91124.01091269848,5517
"2019-11-29 04:00:00",80120,91201.85435956795,5519
"2019-11-29 04:10:00",81211,91278.2506338184,5340
"2019-11-29 04:20:00",82576,91353.117311508,5375
"2019-11-29 04:30:00",83697,91425.98498126108,5251
"2019-11-29 04:40:00",84252,91497.77092978402,5231
"2019-11-29 04:50:00",84450,91570.607514881,5278
"2019-11-29 05:00:00",84261,91644.26353753312,5377
"2019-11-29 05:10:00",83673,91720.08371913584,5303
"2019-11-29 05:20:00",82967,91800.09036044979,5302
"2019-11-29 05:30:00",82415,91884.3639632937,5400
"2019-11-29 05:40:00",81554,91973.08205191803,4719
"2019-11-29 05:50:00",80655,92066.96750992068,4700
"2019-11-29 06:00:00",79666,92165.39480682323,4835
"2019-11-29 06:10:00",78736,92268.67091049386,4742
"2019-11-29 06:20:00",77998,92375.71397569448,4758
"2019-11-29 06:30:00",77223,92484.11794532632,4490
"2019-11-29 06:40:00",76650,92594.58508322315,4320
"2019-11-29 06:50:00",76080,92706.26219411378,4171
"2019-11-29 07:00:00",75385,92819.10986414245,3400
"2019-11-29 07:10:00",74740,92932.02703373019,3567
"2019-11-29 07:20:00",74410,93045.70672123019,3115
"2019-11-29 07:30:00",73941,93157.75887345683,3382
"2019-11-29 07:40:00",73653,93270.38405257941,3266
"2019-11-29 07:50:00",73330,93381.68865740745,3238
"2019-11-29 08:00:00",73445,93493.0093350419,3312
"2019-11-29 08:10:00",73300,93600.77383708116,3278
"2019-11-29 08:20:00",73423,93706.31363673945,3257
"2019-11-29 08:30:00",73567,93809.58708112876,3409
"2019-11-29 08:40:00",73644,93911.49811921298,3402
